#Position-Time series. Flashing period tau = 1 s
0 0
6.9665e-05 0.000339183
0.00013933 0.000116045
0.000208995 0.00435691
0.00027866 0.00621504
0.000348325 0.00874152
0.00041799 0.00550593
0.000487655 -0.000564362
0.00055732 -0.00228481
0.000626985 -0.00238382
0.00069665 -0.000120664
0.000766315 -0.000165362
0.00083598 -0.00344922
0.000905645 -0.00514105
0.00097531 -0.00468083
0.00104497 -0.00257598
0.00111464 -0.00396456
0.0011843 -0.00558054
0.00125397 -0.00556258
0.00132363 -0.00725916
0.0013933 -0.00935567
0.00146296 -0.00780436
0.00153263 -0.00873537
0.00160229 -0.00946859
0.00167196 -0.0117908
0.00174162 -0.0132694
0.00181129 -0.0131058
0.00188095 -0.0129874
0.00195062 -0.0148888
0.00202028 -0.0152541
0.00208995 -0.0115169
0.00215961 -0.0120398
0.00222928 -0.0127001
0.00229894 -0.0130502
0.00236861 -0.019492
0.00243827 -0.0180295
0.00250794 -0.018121
0.0025776 -0.0186938
0.00264727 -0.0168829
0.00271693 -0.0128881
0.0027866 -0.0138816
0.00285626 -0.0108859
0.00292593 -0.00634443
0.00299559 -0.00819674
0.00306526 -0.00979192
0.00313492 -0.00454736
0.00320459 -0.00683445
0.00327425 -0.00243874
0.00334392 0.00106428
0.00341358 0.000113571
0.00348325 -0.000657172
0.00355291 0.00251782
0.00362258 0.00182423
0.00369224 0.00170689
0.00376191 0.00373052
0.00383157 0.00509809
0.00390124 0.00531553
0.0039709 0.00874815
0.00404057 0.00878323
0.00411023 0.0106862
0.0041799 0.00669739
0.00424956 0.00609617
0.00431923 0.00694842
0.00438889 0.00674681
0.00445856 0.00537692
0.00452822 0.00188062
0.00459789 0.00622822
0.00466755 0.00728719
0.00473722 0.0111495
0.00480688 0.0128882
0.00487655 0.0113975
0.00494621 0.0147325
0.00501588 0.0126228
0.00508554 0.014583
0.00515521 0.0125479
0.00522487 0.0123316
0.00529454 0.0161211
0.0053642 0.0171285
0.00543387 0.0255839
0.00550353 0.0301453
0.0055732 0.0345935
0.00564286 0.036284
0.00571253 0.0336242
0.00578219 0.0344584
0.00585186 0.035611
0.00592152 0.0296666
0.00599119 0.0281118
0.00606085 0.0226365
0.00613052 0.0201003
0.00620018 0.0189295
0.00626985 0.0168588
0.00633951 0.0173258
0.00640918 0.0163256
0.00647884 0.012097
0.00654851 0.00970322
0.00661817 0.00971226
0.00668784 0.0126395
0.0067575 0.0173945
0.00682717 0.0176787
0.00689683 0.0181377
0.0069665 0.0213753
0.00703616 0.0228217
0.00710583 0.021629
0.00717549 0.0228025
0.00724516 0.0279119
0.00731482 0.0333566
0.00738449 0.0324167
0.00745415 0.0305316
0.00752382 0.0272879
0.00759348 0.0237707
0.00766315 0.022802
0.00773281 0.0265538
0.00780248 0.0231811
0.00787214 0.020526
0.00794181 0.0201619
0.00801147 0.0206199
0.00808114 0.0265337
0.0081508 0.0274245
0.00822047 0.0283652
0.00829013 0.0265388
0.0083598 0.0309123
0.00842946 0.0299919
0.00849913 0.0348096
0.00856879 0.0358419
0.00863846 0.0333055
0.00870812 0.0340298
0.00877779 0.0331789
0.00884745 0.0354768
0.00891712 0.0388092
0.00898678 0.0408209
0.00905645 0.0398187
0.00912611 0.0412693
0.00919578 0.0396624
0.00926544 0.0383063
0.00933511 0.0402417
0.00940477 0.0407307
0.00947444 0.039578
0.0095441 0.0408167
0.00961377 0.0396327
0.00968343 0.0397365
0.0097531 0.0410151
0.00982276 0.0481735
0.00989243 0.0464977
0.00996209 0.0448641
0.0100318 0.0493361
0.0101014 0.0531699
0.0101711 0.0540359
0.0102408 0.053838
0.0103104 0.0533917
0.0103801 0.0472733
0.0104497 0.0448388
0.0105194 0.0447908
0.0105891 0.0446856
0.0106587 0.0443462
0.0107284 0.0446424
0.0107981 0.0464014
0.0108677 0.044695
0.0109374 0.0445486
0.0110071 0.0441481
0.0110767 0.0441806
0.0111464 0.0476333
0.0112161 0.0441876
0.0112857 0.046642
0.0113554 0.0439452
0.0114251 0.0454914
0.0114947 0.0463057
0.0115644 0.0470236
0.0116341 0.0488327
0.0117037 0.04826
0.0117734 0.0487311
0.011843 0.0512436
0.0119127 0.0501275
0.0119824 0.0483678
0.012052 0.0450215
0.0121217 0.0474232
0.0121914 0.0465606
0.012261 0.0441367
0.0123307 0.0473275
0.0124004 0.043089
0.01247 0.0460363
0.0125397 0.046163
0.0126094 0.0471725
0.012679 0.0528049
0.0127487 0.0564241
0.0128184 0.0558634
0.012888 0.0545498
0.0129577 0.0509599
0.0130274 0.0489744
0.013097 0.0487707
0.0131667 0.0466388
0.0132363 0.0497951
0.013306 0.0492586
0.0133757 0.0479644
0.0134453 0.0459965
0.013515 0.0473145
0.0135847 0.052512
0.0136543 0.0547438
0.013724 0.053936
0.0137937 0.0547875
0.0138633 0.0543127
0.013933 0.0533825
0.0140027 0.0535499
0.0140723 0.0549322
0.014142 0.0551235
0.0142117 0.0547759
0.0142813 0.0536317
0.014351 0.0499062
0.0144207 0.0515609
0.0144903 0.0533004
0.01456 0.0490101
0.0146296 0.0472252
0.0146993 0.0453631
0.014769 0.0472692
0.0148386 0.0505628
0.0149083 0.052516
0.014978 0.0551375
0.0150476 0.0534589
0.0151173 0.0550938
0.015187 0.0572161
0.0152566 0.0591778
0.0153263 0.0584403
0.015396 0.0591955
0.0154656 0.0617098
0.0155353 0.0579358
0.015605 0.0621683
0.0156746 0.0584684
0.0157443 0.0552752
0.015814 0.0547255
0.0158836 0.0498847
0.0159533 0.0495741
0.0160229 0.0432259
0.0160926 0.04406
0.0161623 0.04347
0.0162319 0.0442924
0.0163016 0.0440199
0.0163713 0.0443981
0.0164409 0.042758
0.0165106 0.0424272
0.0165803 0.0439613
0.0166499 0.0443196
0.0167196 0.0454784
0.0167893 0.0437983
0.0168589 0.0437511
0.0169286 0.0468366
0.0169983 0.0400327
0.0170679 0.0369027
0.0171376 0.0327699
0.0172073 0.0354766
0.0172769 0.0339013
0.0173466 0.0329966
0.0174162 0.0313203
0.0174859 0.0381022
0.0175556 0.0332131
0.0176252 0.0341956
0.0176949 0.0331518
0.0177646 0.035608
0.0178342 0.0399041
0.0179039 0.0367718
0.0179736 0.0345989
0.0180432 0.0375521
0.0181129 0.037224
0.0181826 0.0341769
0.0182522 0.0369717
0.0183219 0.0359946
0.0183916 0.0350439
0.0184612 0.0342436
0.0185309 0.0337146
0.0186005 0.0345321
0.0186702 0.0349721
0.0187399 0.0335872
0.0188095 0.0321754
0.0188792 0.0356729
0.0189489 0.0327942
0.0190185 0.0338093
0.0190882 0.0337532
0.0191579 0.036826
0.0192275 0.0361672
0.0192972 0.035867
0.0193669 0.033801
0.0194365 0.0352355
0.0195062 0.0335519
0.0195759 0.0349153
0.0196455 0.0363086
0.0197152 0.0339712
0.0197849 0.0389115
0.0198545 0.0397442
0.0199242 0.0424039
0.0199938 0.04381
0.0200635 0.0439967
0.0201332 0.0469485
0.0202028 0.0511195
0.0202725 0.0520779
0.0203422 0.0517679
0.0204118 0.0520182
0.0204815 0.0504917
0.0205512 0.0525614
0.0206208 0.0513868
0.0206905 0.0535468
0.0207602 0.0519446
0.0208298 0.0493536
0.0208995 0.0469742
0.0209692 0.0470977
0.0210388 0.0492129
0.0211085 0.0488771
0.0211782 0.0450564
0.0212478 0.0467681
0.0213175 0.0467464
0.0213871 0.0473703
0.0214568 0.0502665
0.0215265 0.0537963
0.0215961 0.052398
0.0216658 0.0488021
0.0217355 0.0473203
0.0218051 0.0499825
0.0218748 0.0502721
0.0219445 0.0508191
0.0220141 0.048732
0.0220838 0.0516594
0.0221535 0.0588473
0.0222231 0.0593032
0.0222928 0.0610559
0.0223625 0.0602867
0.0224321 0.0535697
0.0225018 0.0561154
0.0225715 0.053821
0.0226411 0.0512728
0.0227108 0.0479419
0.0227804 0.0493203
0.0228501 0.0469383
0.0229198 0.0483601
0.0229894 0.0484617
0.0230591 0.0447809
0.0231288 0.0432069
0.0231984 0.0425645
0.0232681 0.0434505
0.0233378 0.0444327
0.0234074 0.0422947
0.0234771 0.0434399
0.0235468 0.0431402
0.0236164 0.0434149
0.0236861 0.0437341
0.0237558 0.0474521
0.0238254 0.0435204
0.0238951 0.0436031
0.0239648 0.0434611
0.0240344 0.0377338
0.0241041 0.0351832
0.0241737 0.0357174
0.0242434 0.0329985
0.0243131 0.0331851
0.0243827 0.033668
0.0244524 0.0321977
0.0245221 0.03799
0.0245917 0.0397075
0.0246614 0.0376234
0.0247311 0.0347566
0.0248007 0.0315635
0.0248704 0.0342417
0.0249401 0.0399358
0.0250097 0.03961
0.0250794 0.0423674
0.0251491 0.0437733
0.0252187 0.0472558
0.0252884 0.0508191
0.0253581 0.0502334
0.0254277 0.0519626
0.0254974 0.0520118
0.025567 0.0513179
0.0256367 0.0547027
0.0257064 0.0546706
0.025776 0.0554443
0.0258457 0.0539899
0.0259154 0.0571823
0.025985 0.0568002
0.0260547 0.0574133
0.0261244 0.0590401
0.026194 0.0553567
0.0262637 0.0580884
0.0263334 0.0561442
0.026403 0.05595
0.0264727 0.0581443
0.0265424 0.0559959
0.026612 0.0549238
0.0266817 0.0526492
0.0267514 0.0528315
0.026821 0.053455
0.0268907 0.0539993
0.0269603 0.0581638
0.02703 0.0588349
0.0270997 0.0587936
0.0271693 0.0606687
0.027239 0.0621201
0.0273087 0.0665526
0.0273783 0.0607755
0.027448 0.0636507
0.0275177 0.0629447
0.0275873 0.0685467
0.027657 0.0672234
0.0277267 0.0693115
0.0277963 0.0637888
0.027866 0.0578597
0.0279357 0.0587125
0.0280053 0.0565681
0.028075 0.0585858
0.0281447 0.0590054
0.0282143 0.0588823
0.028284 0.0546586
0.0283536 0.050293
0.0284233 0.0497924
0.028493 0.0491355
0.0285626 0.050059
0.0286323 0.0504048
0.028702 0.0495811
0.0287716 0.0498929
0.0288413 0.0527843
0.028911 0.0549339
0.0289806 0.05856
0.0290503 0.0567559
